history_id,pharmacy_id,medicine_id,quantity,recorded_at
HIST009146,PH0055,MED0237,184,2025-12-28 14:00:00
HIST009147,PH0055,MED0237,205,2026-01-26 14:00:00
HIST009148,PH0055,MED0237,184,2026-02-23 14:00:00
HIST009149,PH0055,MED0237,174,2026-03-28 14:00:00
HIST009150,PH0055,MED0237,196,2026-04-24 14:00:00
HIST009151,PH0055,MED0237,196,2026-05-27 14:00:00
HIST009152,PH0055,MED0237,205,2026-06-25 14:00:00
HIST009153,PH0055,MED0237,186,2026-07-23 14:00:00
HIST009154,PH0055,MED0236,102,2025-11-25 14:00:00
HIST009155,PH0055,MED0236,85,2025-12-28 14:00:00
HIST009156,PH0055,MED0236,73,2026-01-26 14:00:00
HIST009157,PH0055,MED0236,62,2026-02-24 14:00:00
HIST009158,PH0055,MED0236,46,2026-03-24 14:00:00
HIST009159,PH0055,MED0236,33,2026-04-27 14:00:00
HIST009160,PH0055,MED0236,27,2026-05-27 14:00:00
HIST009161,PH0055,MED0236,18,2026-06-25 14:00:00
HIST009162,PH0055,MED0236,14,2026-07-24 14:00:00
HIST009163,PH0055,MED0157,177,2025-11-28 14:00:00
HIST009164,PH0055,MED0157,167,2025-12-27 14:00:00
HIST009165,PH0055,MED0157,195,2026-01-23 14:00:00
HIST009166,PH0055,MED0157,179,2026-02-23 14:00:00
HIST009167,PH0055,MED0157,195,2026-03-27 14:00:00
HIST009168,PH0055,MED0157,175,2026-04-26 14:00:00
HIST009169,PH0055,MED0157,184,2026-05-23 14:00:00
HIST009170,PH0055,MED0157,191,2026-06-25 14:00:00
HIST009171,PH0055,MED0157,176,2026-07-23 14:00:00
HIST009172,PH0055,MED0033,241,2025-11-25 14:00:00
HIST009173,PH0055,MED0033,224,2025-12-24 14:00:00
HIST009174,PH0055,MED0033,257,2026-01-26 14:00:00
HIST009175,PH0055,MED0033,259,2026-02-26 14:00:00
HIST009176,PH0055,MED0033,226,2026-03-28 14:00:00
HIST009177,PH0055,MED0033,250,2026-04-26 14:00:00
HIST009178,PH0055,MED0033,219,2026-05-23 14:00:00
HIST009179,PH0055,MED0033,262,2026-06-23 14:00:00
HIST009180,PH0055,MED0033,240,2026-07-25 14:00:00
HIST009181,PH0055,MED0062,274,2025-11-28 14:00:00
HIST009182,PH0055,MED0062,0,2025-12-24 14:00:00
HIST009183,PH0055,MED0062,8,2026-01-26 14:00:00
HIST009184,PH0055,MED0062,14,2026-02-23 14:00:00
HIST009185,PH0055,MED0062,248,2026-03-28 14:00:00
HIST009186,PH0055,MED0062,13,2026-04-25 14:00:00
HIST009187,PH0055,MED0062,0,2026-05-23 14:00:00
HIST009188,PH0055,MED0062,0,2026-06-26 14:00:00
HIST009189,PH0055,MED0062,91,2026-07-26 14:00:00
HIST009190,PH0055,MED0241,163,2025-11-26 14:00:00
HIST009191,PH0055,MED0241,155,2025-12-24 14:00:00
HIST009192,PH0055,MED0241,170,2026-01-25 14:00:00
HIST009193,PH0055,MED0241,170,2026-02-24 14:00:00
HIST009194,PH0055,MED0241,166,2026-03-26 14:00:00
HIST009195,PH0055,MED0241,159,2026-04-24 14:00:00
HIST009196,PH0055,MED0241,160,2026-05-23 14:00:00
HIST009197,PH0055,MED0241,150,2026-06-24 14:00:00
HIST009198,PH0055,MED0241,141,2026-07-24 14:00:00
HIST009199,PH0055,MED0020,117,2025-11-24 14:00:00
HIST009200,PH0055,MED0020,126,2025-12-27 14:00:00
HIST009201,PH0055,MED0020,125,2026-01-26 14:00:00
HIST009202,PH0055,MED0020,120,2026-02-22 14:00:00
HIST009203,PH0055,MED0020,127,2026-03-27 14:00:00
HIST009204,PH0055,MED0020,106,2026-04-26 14:00:00
HIST009205,PH0055,MED0020,127,2026-05-24 14:00:00
HIST009206,PH0055,MED0020,107,2026-06-23 14:00:00
HIST009207,PH0055,MED0020,124,2026-07-22 14:00:00
HIST009208,PH0055,MED0423,256,2025-11-25 14:00:00
HIST009209,PH0055,MED0423,226,2025-12-25 14:00:00
HIST009210,PH0055,MED0423,231,2026-01-27 14:00:00
HIST009211,PH0055,MED0423,251,2026-02-24 14:00:00
HIST009212,PH0055,MED0423,248,2026-03-27 14:00:00
HIST009213,PH0055,MED0423,236,2026-04-25 14:00:00
HIST009214,PH0055,MED0423,225,2026-05-26 14:00:00
HIST009215,PH0055,MED0423,259,2026-06-26 14:00:00
HIST009216,PH0055,MED0423,250,2026-07-26 14:00:00
HIST009217,PH0055,MED0334,53,2025-11-28 14:00:00
HIST009218,PH0055,MED0334,57,2025-12-24 14:00:00
HIST009219,PH0055,MED0334,54,2026-01-26 14:00:00
HIST009220,PH0055,MED0334,43,2026-02-24 14:00:00
HIST009221,PH0055,MED0334,98,2026-03-24 14:00:00
HIST009222,PH0055,MED0334,98,2026-04-25 14:00:00
HIST009223,PH0055,MED0334,106,2026-05-26 14:00:00
HIST009224,PH0055,MED0334,93,2026-06-22 14:00:00
HIST009225,PH0055,MED0334,93,2026-07-26 14:00:00
HIST009226,PH0056,MED0220,182,2025-11-28 14:00:00
HIST009227,PH0056,MED0220,162,2025-12-26 14:00:00
HIST009228,PH0056,MED0220,162,2026-01-24 14:00:00
HIST009229,PH0056,MED0220,191,2026-02-22 14:00:00
HIST009230,PH0056,MED0220,165,2026-03-26 14:00:00
HIST009231,PH0056,MED0220,175,2026-04-26 14:00:00
HIST009232,PH0056,MED0220,187,2026-05-24 14:00:00
HIST009233,PH0056,MED0220,168,2026-06-25 14:00:00
HIST009234,PH0056,MED0220,185,2026-07-26 14:00:00
HIST009235,PH0056,MED0141,92,2025-11-26 14:00:00
HIST009236,PH0056,MED0141,82,2025-12-24 14:00:00
HIST009237,PH0056,MED0141,96,2026-01-26 14:00:00
HIST009238,PH0056,MED0141,85,2026-02-22 14:00:00
HIST009239,PH0056,MED0141,191,2026-03-27 14:00:00
HIST009240,PH0056,MED0141,179,2026-04-25 14:00:00
HIST009241,PH0056,MED0141,169,2026-05-26 14:00:00
HIST009242,PH0056,MED0141,196,2026-06-24 14:00:00
HIST009243,PH0056,MED0141,176,2026-07-26 14:00:00
HIST009244,PH0056,MED0410,56,2025-11-27 14:00:00
HIST009245,PH0056,MED0410,49,2025-12-27 14:00:00
HIST009246,PH0056,MED0410,49,2026-01-27 14:00:00
HIST009247,PH0056,MED0410,54,2026-02-22 14:00:00
HIST009248,PH0056,MED0410,53,2026-03-26 14:00:00
HIST009249,PH0056,MED0410,51,2026-04-24 14:00:00
HIST009250,PH0056,MED0410,54,2026-05-24 14:00:00
HIST009251,PH0056,MED0410,50,2026-06-23 14:00:00
HIST009252,PH0056,MED0410,50,2026-07-25 14:00:00
HIST009253,PH0056,MED0271,110,2025-11-27 14:00:00
HIST009254,PH0056,MED0271,122,2025-12-26 14:00:00
HIST009255,PH0056,MED0271,124,2026-01-23 14:00:00
HIST009256,PH0056,MED0271,122,2026-02-26 14:00:00
HIST009257,PH0056,MED0271,124,2026-03-24 14:00:00
HIST009258,PH0056,MED0271,130,2026-04-25 14:00:00
HIST009259,PH0056,MED0271,108,2026-05-24 14:00:00
HIST009260,PH0056,MED0271,114,2026-06-24 14:00:00
HIST009261,PH0056,MED0271,129,2026-07-23 14:00:00
HIST009262,PH0056,MED0144,17,2025-11-25 14:00:00
HIST009263,PH0056,MED0144,18,2025-12-25 14:00:00
HIST009264,PH0056,MED0144,20,2026-01-25 14:00:00
HIST009265,PH0056,MED0144,19,2026-02-22 14:00:00
HIST009266,PH0056,MED0144,33,2026-03-25 14:00:00
HIST009267,PH0056,MED0144,35,2026-04-24 14:00:00
HIST009268,PH0056,MED0144,31,2026-05-24 14:00:00
HIST009269,PH0056,MED0144,37,2026-06-22 14:00:00
HIST009270,PH0056,MED0144,28,2026-07-23 14:00:00
HIST009271,PH0056,MED0073,102,2025-11-27 14:00:00
HIST009272,PH0056,MED0073,128,2025-12-27 14:00:00
HIST009273,PH0056,MED0073,126,2026-01-24 14:00:00
HIST009274,PH0056,MED0073,128,2026-02-24 14:00:00
HIST009275,PH0056,MED0073,62,2026-03-27 14:00:00
HIST009276,PH0056,MED0073,74,2026-04-25 14:00:00
HIST009277,PH0056,MED0073,73,2026-05-26 14:00:00
HIST009278,PH0056,MED0073,124,2026-06-26 14:00:00
HIST009279,PH0056,MED0073,130,2026-07-22 14:00:00
HIST009280,PH0056,MED0005,105,2025-11-24 14:00:00
HIST009281,PH0056,MED0005,108,2025-12-24 14:00:00
HIST009282,PH0056,MED0005,102,2026-01-23 14:00:00
HIST009283,PH0056,MED0005,103,2026-02-26 14:00:00
HIST009284,PH0056,MED0005,99,2026-03-26 14:00:00
HIST009285,PH0056,MED0005,111,2026-04-23 14:00:00
HIST009286,PH0056,MED0005,110,2026-05-25 14:00:00
HIST009287,PH0056,MED0005,106,2026-06-23 14:00:00
HIST009288,PH0056,MED0005,95,2026-07-24 14:00:00
HIST009289,PH0056,MED0254,243,2025-11-24 14:00:00
HIST009290,PH0056,MED0254,200,2025-12-24 14:00:00
HIST009291,PH0056,MED0254,194,2026-01-26 14:00:00
HIST009292,PH0056,MED0254,226,2026-02-25 14:00:00
HIST009293,PH0056,MED0254,200,2026-03-24 14:00:00
HIST009294,PH0056,MED0254,229,2026-04-27 14:00:00
HIST009295,PH0056,MED0254,198,2026-05-24 14:00:00
HIST009296,PH0056,MED0254,164,2026-06-24 14:00:00
HIST009297,PH0056,MED0254,129,2026-07-24 14:00:00
HIST009298,PH0056,MED0170,90,2025-11-24 14:00:00
HIST009299,PH0056,MED0170,65,2025-12-28 14:00:00
HIST009300,PH0056,MED0170,51,2026-01-23 14:00:00
HIST009301,PH0056,MED0170,38,2026-02-25 14:00:00
HIST009302,PH0056,MED0170,30,2026-03-26 14:00:00
HIST009303,PH0056,MED0170,19,2026-04-26 14:00:00
HIST009304,PH0056,MED0170,11,2026-05-23 14:00:00
HIST009305,PH0056,MED0170,9,2026-06-22 14:00:00
HIST009306,PH0056,MED0170,6,2026-07-23 14:00:00
HIST009307,PH0056,MED0026,81,2025-11-26 14:00:00
HIST009308,PH0056,MED0026,79,2025-12-24 14:00:00
HIST009309,PH0056,MED0026,82,2026-01-26 14:00:00
HIST009310,PH0056,MED0026,73,2026-02-24 14:00:00
HIST009311,PH0056,MED0026,71,2026-03-28 14:00:00
HIST009312,PH0056,MED0026,78,2026-04-23 14:00:00
HIST009313,PH0056,MED0026,79,2026-05-25 14:00:00
HIST009314,PH0056,MED0026,80,2026-06-23 14:00:00
HIST009315,PH0056,MED0026,73,2026-07-24 14:00:00
HIST009316,PH0056,MED0320,111,2025-11-27 14:00:00
HIST009317,PH0056,MED0320,92,2025-12-24 14:00:00
HIST009318,PH0056,MED0320,76,2026-01-27 14:00:00
HIST009319,PH0056,MED0320,63,2026-02-26 14:00:00
HIST009320,PH0056,MED0320,52,2026-03-25 14:00:00
HIST009321,PH0056,MED0320,40,2026-04-24 14:00:00
HIST009322,PH0056,MED0320,33,2026-05-26 14:00:00
HIST009323,PH0056,MED0320,28,2026-06-26 14:00:00
HIST009324,PH0056,MED0320,24,2026-07-24 14:00:00
HIST009325,PH0056,MED0510,106,2025-11-24 14:00:00
HIST009326,PH0056,MED0510,120,2025-12-26 14:00:00
HIST009327,PH0056,MED0510,126,2026-01-23 14:00:00
HIST009328,PH0056,MED0510,115,2026-02-22 14:00:00
HIST009329,PH0056,MED0510,251,2026-03-26 14:00:00
HIST009330,PH0056,MED0510,222,2026-04-25 14:00:00
HIST009331,PH0056,MED0510,202,2026-05-27 14:00:00
HIST009332,PH0056,MED0510,243,2026-06-22 14:00:00
HIST009333,PH0056,MED0510,216,2026-07-26 14:00:00
HIST009334,PH0056,MED0285,62,2025-11-27 14:00:00
HIST009335,PH0056,MED0285,68,2025-12-28 14:00:00
HIST009336,PH0056,MED0285,65,2026-01-23 14:00:00
HIST009337,PH0056,MED0285,63,2026-02-22 14:00:00
HIST009338,PH0056,MED0285,73,2026-03-25 14:00:00
HIST009339,PH0056,MED0285,70,2026-04-23 14:00:00
HIST009340,PH0056,MED0285,63,2026-05-26 14:00:00
HIST009341,PH0056,MED0285,70,2026-06-26 14:00:00
HIST009342,PH0056,MED0285,67,2026-07-22 14:00:00
HIST009343,PH0056,MED0174,69,2025-11-28 14:00:00
HIST009344,PH0056,MED0174,58,2025-12-26 14:00:00
HIST009345,PH0056,MED0174,45,2026-01-27 14:00:00
HIST009346,PH0056,MED0174,31,2026-02-23 14:00:00
HIST009347,PH0056,MED0174,24,2026-03-24 14:00:00
HIST009348,PH0056,MED0174,18,2026-04-27 14:00:00
HIST009349,PH0056,MED0174,13,2026-05-25 14:00:00
HIST009350,PH0056,MED0174,10,2026-06-25 14:00:00
HIST009351,PH0056,MED0174,3,2026-07-24 14:00:00
HIST009352,PH0057,MED0097,247,2025-11-27 14:00:00
HIST009353,PH0057,MED0097,263,2025-12-26 14:00:00
HIST009354,PH0057,MED0097,272,2026-01-27 14:00:00
HIST009355,PH0057,MED0097,254,2026-02-25 14:00:00
HIST009356,PH0057,MED0097,249,2026-03-25 14:00:00
HIST009357,PH0057,MED0097,283,2026-04-25 14:00:00
HIST009358,PH0057,MED0097,261,2026-05-27 14:00:00
HIST009359,PH0057,MED0097,284,2026-06-22 14:00:00
HIST009360,PH0057,MED0097,258,2026-07-22 14:00:00
HIST009361,PH0057,MED0191,238,2025-11-24 14:00:00
HIST009362,PH0057,MED0191,244,2025-12-25 14:00:00
HIST009363,PH0057,MED0191,229,2026-01-24 14:00:00
HIST009364,PH0057,MED0191,220,2026-02-24 14:00:00
HIST009365,PH0057,MED0191,218,2026-03-28 14:00:00
HIST009366,PH0057,MED0191,212,2026-04-24 14:00:00
HIST009367,PH0057,MED0191,235,2026-05-25 14:00:00
HIST009368,PH0057,MED0191,212,2026-06-24 14:00:00
HIST009369,PH0057,MED0191,218,2026-07-24 14:00:00
HIST009370,PH0057,MED0116,99,2025-11-28 14:00:00
HIST009371,PH0057,MED0116,83,2025-12-28 14:00:00
HIST009372,PH0057,MED0116,68,2026-01-24 14:00:00
HIST009373,PH0057,MED0116,50,2026-02-23 14:00:00
HIST009374,PH0057,MED0116,41,2026-03-26 14:00:00
HIST009375,PH0057,MED0116,30,2026-04-27 14:00:00
HIST009376,PH0057,MED0116,22,2026-05-26 14:00:00
HIST009377,PH0057,MED0116,17,2026-06-23 14:00:00
HIST009378,PH0057,MED0116,11,2026-07-25 14:00:00
HIST009379,PH0057,MED0072,89,2025-11-28 14:00:00
HIST009380,PH0057,MED0072,82,2025-12-28 14:00:00
HIST009381,PH0057,MED0072,80,2026-01-27 14:00:00
HIST009382,PH0057,MED0072,80,2026-02-25 14:00:00
HIST009383,PH0057,MED0072,80,2026-03-26 14:00:00
HIST009384,PH0057,MED0072,76,2026-04-27 14:00:00
HIST009385,PH0057,MED0072,82,2026-05-27 14:00:00
HIST009386,PH0057,MED0072,88,2026-06-25 14:00:00
HIST009387,PH0057,MED0072,82,2026-07-24 14:00:00
HIST009388,PH0057,MED0399,187,2025-11-27 14:00:00
HIST009389,PH0057,MED0399,7,2025-12-24 14:00:00
HIST009390,PH0057,MED0399,83,2026-01-24 14:00:00
HIST009391,PH0057,MED0399,20,2026-02-22 14:00:00
HIST009392,PH0057,MED0399,0,2026-03-26 14:00:00
HIST009393,PH0057,MED0399,27,2026-04-23 14:00:00
HIST009394,PH0057,MED0399,0,2026-05-24 14:00:00
HIST009395,PH0057,MED0399,19,2026-06-26 14:00:00
HIST009396,PH0057,MED0399,0,2026-07-23 14:00:00
HIST009397,PH0057,MED0044,216,2025-11-27 14:00:00
HIST009398,PH0057,MED0044,163,2025-12-28 14:00:00
HIST009399,PH0057,MED0044,137,2026-01-25 14:00:00
HIST009400,PH0057,MED0044,105,2026-02-24 14:00:00
HIST009401,PH0057,MED0044,74,2026-03-28 14:00:00
HIST009402,PH0057,MED0044,64,2026-04-23 14:00:00
HIST009403,PH0057,MED0044,51,2026-05-26 14:00:00
HIST009404,PH0057,MED0044,39,2026-06-25 14:00:00
HIST009405,PH0057,MED0044,31,2026-07-23 14:00:00
HIST009406,PH0057,MED0115,266,2025-11-24 14:00:00
HIST009407,PH0057,MED0115,273,2025-12-28 14:00:00
HIST009408,PH0057,MED0115,249,2026-01-26 14:00:00
HIST009409,PH0057,MED0115,226,2026-02-24 14:00:00
HIST009410,PH0057,MED0115,247,2026-03-24 14:00:00
HIST009411,PH0057,MED0115,255,2026-04-24 14:00:00
HIST009412,PH0057,MED0115,232,2026-05-25 14:00:00
HIST009413,PH0057,MED0115,259,2026-06-24 14:00:00
HIST009414,PH0057,MED0115,242,2026-07-24 14:00:00
HIST009415,PH0057,MED0254,190,2025-11-27 14:00:00
HIST009416,PH0057,MED0254,174,2025-12-28 14:00:00
HIST009417,PH0057,MED0254,216,2026-01-24 14:00:00
HIST009418,PH0057,MED0254,168,2026-02-22 14:00:00
HIST009419,PH0057,MED0254,191,2026-03-26 14:00:00
HIST009420,PH0057,MED0254,207,2026-04-25 14:00:00
HIST009421,PH0057,MED0254,221,2026-05-25 14:00:00
HIST009422,PH0057,MED0254,137,2026-06-22 14:00:00
HIST009423,PH0057,MED0254,109,2026-07-24 14:00:00
HIST009424,PH0057,MED0311,171,2025-11-25 14:00:00
HIST009425,PH0057,MED0311,157,2025-12-28 14:00:00
HIST009426,PH0057,MED0311,156,2026-01-26 14:00:00
HIST009427,PH0057,MED0311,179,2026-02-25 14:00:00
HIST009428,PH0057,MED0311,172,2026-03-27 14:00:00
HIST009429,PH0057,MED0311,171,2026-04-25 14:00:00
HIST009430,PH0057,MED0311,158,2026-05-24 14:00:00
HIST009431,PH0057,MED0311,172,2026-06-26 14:00:00
HIST009432,PH0057,MED0311,160,2026-07-23 14:00:00
HIST009433,PH0057,MED0508,99,2025-11-26 14:00:00
HIST009434,PH0057,MED0508,90,2025-12-25 14:00:00
HIST009435,PH0057,MED0508,99,2026-01-24 14:00:00
HIST009436,PH0057,MED0508,85,2026-02-22 14:00:00
HIST009437,PH0057,MED0508,154,2026-03-27 14:00:00
HIST009438,PH0057,MED0508,161,2026-04-26 14:00:00
HIST009439,PH0057,MED0508,201,2026-05-27 14:00:00
HIST009440,PH0057,MED0508,180,2026-06-22 14:00:00
HIST009441,PH0057,MED0508,194,2026-07-26 14:00:00
HIST009442,PH0057,MED0381,141,2025-11-28 14:00:00
HIST009443,PH0057,MED0381,143,2025-12-26 14:00:00
HIST009444,PH0057,MED0381,130,2026-01-24 14:00:00
HIST009445,PH0057,MED0381,148,2026-02-24 14:00:00
HIST009446,PH0057,MED0381,141,2026-03-27 14:00:00
HIST009447,PH0057,MED0381,126,2026-04-23 14:00:00
HIST009448,PH0057,MED0381,130,2026-05-27 14:00:00
HIST009449,PH0057,MED0381,143,2026-06-23 14:00:00
HIST009450,PH0057,MED0381,143,2026-07-24 14:00:00
HIST009451,PH0057,MED0385,242,2025-11-24 14:00:00
HIST009452,PH0057,MED0385,267,2025-12-28 14:00:00
HIST009453,PH0057,MED0385,258,2026-01-23 14:00:00
HIST009454,PH0057,MED0385,257,2026-02-22 14:00:00
HIST009455,PH0057,MED0385,240,2026-03-27 14:00:00
HIST009456,PH0057,MED0385,267,2026-04-24 14:00:00
HIST009457,PH0057,MED0385,234,2026-05-25 14:00:00
HIST009458,PH0057,MED0385,232,2026-06-24 14:00:00
HIST009459,PH0057,MED0385,278,2026-07-25 14:00:00
HIST009460,PH0057,MED0026,145,2025-11-26 14:00:00
HIST009461,PH0057,MED0026,167,2025-12-26 14:00:00
HIST009462,PH0057,MED0026,160,2026-01-27 14:00:00
HIST009463,PH0057,MED0026,166,2026-02-23 14:00:00
HIST009464,PH0057,MED0026,160,2026-03-28 14:00:00
HIST009465,PH0057,MED0026,144,2026-04-27 14:00:00
HIST009466,PH0057,MED0026,144,2026-05-24 14:00:00
HIST009467,PH0057,MED0026,152,2026-06-26 14:00:00
HIST009468,PH0057,MED0026,147,2026-07-23 14:00:00
HIST009469,PH0057,MED0134,177,2025-11-28 14:00:00
HIST009470,PH0057,MED0134,207,2025-12-28 14:00:00
HIST009471,PH0057,MED0134,197,2026-01-27 14:00:00
HIST009472,PH0057,MED0134,200,2026-02-26 14:00:00
HIST009473,PH0057,MED0134,182,2026-03-24 14:00:00
HIST009474,PH0057,MED0134,192,2026-04-27 14:00:00
HIST009475,PH0057,MED0134,207,2026-05-25 14:00:00
HIST009476,PH0057,MED0134,174,2026-06-24 14:00:00
HIST009477,PH0057,MED0134,187,2026-07-24 14:00:00
HIST009478,PH0057,MED0451,191,2025-11-25 14:00:00
HIST009479,PH0057,MED0451,177,2025-12-25 14:00:00
HIST009480,PH0057,MED0451,162,2026-01-23 14:00:00
HIST009481,PH0057,MED0451,174,2026-02-23 14:00:00
HIST009482,PH0057,MED0451,162,2026-03-27 14:00:00
HIST009483,PH0057,MED0451,177,2026-04-27 14:00:00
HIST009484,PH0057,MED0451,190,2026-05-25 14:00:00
HIST009485,PH0057,MED0451,193,2026-06-26 14:00:00
HIST009486,PH0057,MED0451,195,2026-07-22 14:00:00
HIST009487,PH0057,MED0358,8,2025-11-28 14:00:00
HIST009488,PH0057,MED0358,98,2025-12-27 14:00:00
HIST009489,PH0057,MED0358,0,2026-01-26 14:00:00
HIST009490,PH0057,MED0358,113,2026-02-26 14:00:00
HIST009491,PH0057,MED0358,0,2026-03-24 14:00:00
HIST009492,PH0057,MED0358,15,2026-04-26 14:00:00
HIST009493,PH0057,MED0358,274,2026-05-27 14:00:00
HIST009494,PH0057,MED0358,19,2026-06-26 14:00:00
HIST009495,PH0057,MED0358,261,2026-07-25 14:00:00
HIST009496,PH0057,MED0156,41,2025-11-28 14:00:00
HIST009497,PH0057,MED0156,45,2025-12-25 14:00:00
HIST009498,PH0057,MED0156,50,2026-01-23 14:00:00
HIST009499,PH0057,MED0156,42,2026-02-25 14:00:00
HIST009500,PH0057,MED0156,49,2026-03-25 14:00:00
HIST009501,PH0057,MED0156,45,2026-04-25 14:00:00
HIST009502,PH0057,MED0156,42,2026-05-25 14:00:00
HIST009503,PH0057,MED0156,41,2026-06-26 14:00:00
HIST009504,PH0057,MED0156,42,2026-07-23 14:00:00
HIST009505,PH0057,MED0082,140,2025-11-28 14:00:00
HIST009506,PH0057,MED0082,143,2025-12-28 14:00:00
HIST009507,PH0057,MED0082,141,2026-01-23 14:00:00
HIST009508,PH0057,MED0082,150,2026-02-25 14:00:00
HIST009509,PH0057,MED0082,126,2026-03-27 14:00:00
HIST009510,PH0057,MED0082,128,2026-04-25 14:00:00
HIST009511,PH0057,MED0082,135,2026-05-27 14:00:00
HIST009512,PH0057,MED0082,130,2026-06-25 14:00:00
HIST009513,PH0057,MED0082,128,2026-07-24 14:00:00
HIST009514,PH0057,MED0357,215,2025-11-28 14:00:00
HIST009515,PH0057,MED0357,191,2025-12-26 14:00:00
HIST009516,PH0057,MED0357,206,2026-01-24 14:00:00
HIST009517,PH0057,MED0357,215,2026-02-26 14:00:00
HIST009518,PH0057,MED0357,202,2026-03-24 14:00:00
HIST009519,PH0057,MED0357,185,2026-04-25 14:00:00
HIST009520,PH0057,MED0357,177,2026-05-25 14:00:00
HIST009521,PH0057,MED0357,189,2026-06-23 14:00:00
HIST009522,PH0057,MED0357,199,2026-07-24 14:00:00
HIST009523,PH0058,MED0155,120,2025-11-24 14:00:00
HIST009524,PH0058,MED0155,122,2025-12-24 14:00:00
HIST009525,PH0058,MED0155,121,2026-01-26 14:00:00
HIST009526,PH0058,MED0155,125,2026-02-26 14:00:00
HIST009527,PH0058,MED0155,110,2026-03-25 14:00:00
HIST009528,PH0058,MED0155,112,2026-04-26 14:00:00
HIST009529,PH0058,MED0155,118,2026-05-24 14:00:00
HIST009530,PH0058,MED0155,123,2026-06-22 14:00:00
HIST009531,PH0058,MED0155,113,2026-07-23 14:00:00
HIST009532,PH0058,MED0464,168,2025-11-25 14:00:00
HIST009533,PH0058,MED0464,156,2025-12-28 14:00:00
HIST009534,PH0058,MED0464,167,2026-01-25 14:00:00
HIST009535,PH0058,MED0464,162,2026-02-26 14:00:00
HIST009536,PH0058,MED0464,172,2026-03-27 14:00:00
HIST009537,PH0058,MED0464,165,2026-04-23 14:00:00
HIST009538,PH0058,MED0464,160,2026-05-24 14:00:00
HIST009539,PH0058,MED0464,150,2026-06-24 14:00:00
HIST009540,PH0058,MED0464,159,2026-07-23 14:00:00
HIST009541,PH0058,MED0192,59,2025-11-25 14:00:00
HIST009542,PH0058,MED0192,58,2025-12-25 14:00:00
HIST009543,PH0058,MED0192,59,2026-01-27 14:00:00
HIST009544,PH0058,MED0192,59,2026-02-22 14:00:00
HIST009545,PH0058,MED0192,84,2026-03-27 14:00:00
HIST009546,PH0058,MED0192,83,2026-04-27 14:00:00
HIST009547,PH0058,MED0192,105,2026-05-27 14:00:00
HIST009548,PH0058,MED0192,96,2026-06-24 14:00:00
HIST009549,PH0058,MED0192,95,2026-07-25 14:00:00
HIST009550,PH0058,MED0397,167,2025-11-25 14:00:00
HIST009551,PH0058,MED0397,157,2025-12-26 14:00:00
HIST009552,PH0058,MED0397,173,2026-01-25 14:00:00
HIST009553,PH0058,MED0397,164,2026-02-26 14:00:00
HIST009554,PH0058,MED0397,163,2026-03-26 14:00:00
HIST009555,PH0058,MED0397,189,2026-04-23 14:00:00
HIST009556,PH0058,MED0397,188,2026-05-24 14:00:00
HIST009557,PH0058,MED0397,173,2026-06-24 14:00:00
HIST009558,PH0058,MED0397,160,2026-07-25 14:00:00
HIST009559,PH0058,MED0253,164,2025-11-24 14:00:00
HIST009560,PH0058,MED0253,18,2025-12-28 14:00:00
HIST009561,PH0058,MED0253,0,2026-01-24 14:00:00
HIST009562,PH0058,MED0253,166,2026-02-22 14:00:00
HIST009563,PH0058,MED0253,13,2026-03-26 14:00:00
HIST009564,PH0058,MED0253,0,2026-04-24 14:00:00
HIST009565,PH0058,MED0253,15,2026-05-23 14:00:00
HIST009566,PH0058,MED0253,0,2026-06-23 14:00:00
HIST009567,PH0058,MED0253,21,2026-07-22 14:00:00
HIST009568,PH0058,MED0289,32,2025-11-26 14:00:00
HIST009569,PH0058,MED0289,34,2025-12-26 14:00:00
HIST009570,PH0058,MED0289,31,2026-01-25 14:00:00
HIST009571,PH0058,MED0289,32,2026-02-22 14:00:00
HIST009572,PH0058,MED0289,31,2026-03-27 14:00:00
HIST009573,PH0058,MED0289,31,2026-04-25 14:00:00
HIST009574,PH0058,MED0289,32,2026-05-27 14:00:00
HIST009575,PH0058,MED0289,36,2026-06-22 14:00:00
HIST009576,PH0058,MED0289,33,2026-07-26 14:00:00
HIST009577,PH0058,MED0409,193,2025-11-26 14:00:00
HIST009578,PH0058,MED0409,197,2025-12-28 14:00:00
HIST009579,PH0058,MED0409,212,2026-01-26 14:00:00
HIST009580,PH0058,MED0409,215,2026-02-24 14:00:00
HIST009581,PH0058,MED0409,196,2026-03-26 14:00:00
HIST009582,PH0058,MED0409,192,2026-04-23 14:00:00
HIST009583,PH0058,MED0409,218,2026-05-23 14:00:00
HIST009584,PH0058,MED0409,188,2026-06-23 14:00:00
HIST009585,PH0058,MED0409,205,2026-07-25 14:00:00
HIST009586,PH0058,MED0497,92,2025-11-26 14:00:00
HIST009587,PH0058,MED0497,79,2025-12-27 14:00:00
HIST009588,PH0058,MED0497,53,2026-01-24 14:00:00
HIST009589,PH0058,MED0497,40,2026-02-23 14:00:00
HIST009590,PH0058,MED0497,27,2026-03-28 14:00:00
HIST009591,PH0058,MED0497,20,2026-04-24 14:00:00
HIST009592,PH0058,MED0497,13,2026-05-26 14:00:00
HIST009593,PH0058,MED0497,7,2026-06-26 14:00:00
HIST009594,PH0058,MED0497,3,2026-07-22 14:00:00
HIST009595,PH0058,MED0515,161,2025-11-24 14:00:00
